    Hinst Name                                                                                                           Module Name                                  Inst Count           Total Area
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_34                                   register_row_30_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_35                                   register_row_29_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_36                                   register_row_28_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_37                                   register_row_27_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_38                                   register_row_26_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_39                                   register_row_25_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_4                                    register_row_60_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_40                                   register_row_24_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_41                                   register_row_23_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_42                                   register_row_22_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_43                                   register_row_21_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_44                                   register_row_20_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_45                                   register_row_19_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_46                                   register_row_18_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_47                                   register_row_17_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_48                                   register_row_16_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_49                                   register_row_15_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_5                                    register_row_59_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_50                                   register_row_14_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_51                                   register_row_13_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_52                                   register_row_12_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_53                                   register_row_11_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_54                                   register_row_10_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_55                                   register_row_9_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_56                                   register_row_8_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_57                                   register_row_7_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_58                                   register_row_6_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_59                                   register_row_5_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_6                                    register_row_58_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_60                                   register_row_4_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_61                                   register_row_3_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_62                                   register_row_2_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_63                                   register_row_1_0                                     32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_7                                    register_row_57_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_8                                    register_row_56_0                                    32               35.144
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_9                                    register_row_55_0                                    32               35.144
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_0                                                          shadowReg_AGU_0_0                                   209              134.851
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_1                                                          shadowReg_AGU_5_0                                   209              134.851
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_DMR                                                        shadowReg_AGU_4_0                                   197              130.058
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_0                                                          shadowReg_AGU_3_0                                   208              136.049
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_1                                                          shadowReg_AGU_2_0                                   208              136.248
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_DMR                                                        shadowReg_AGU_1_0                                   197              129.992
    Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen                                                                    sequencer_0                                       13119             7883.167
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu                                                           RaccuAndLoop_0                                     1727              936.499
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u                                               autoloop_0                                          920              516.306
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end                                 priorityMux_2_1_4_4_4_1_0                             5                2.330
        Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1                        priorityMux_2_0_4_2_4_1_0                             3                1.265
         Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1/mux_X                 priorityComponent_2_1_0                               3                1.265
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top                                 priorityMux_2_1_4_4_4_0_0                             5                2.330
        Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1                        priorityMux_2_0_4_2_4_0_0                             3                1.265
         Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1/mux_X                 priorityComponent_2_0_0                               3                1.265
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G2_aco                               autoloop_DW01_add_1_DW01_add_46_0                     8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G3_aco                               autoloop_DW01_add_0_DW01_add_45_0                     8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G4_aco                               autoloop_DW01_add_3_DW01_add_48_0                     8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_aco                                  autoloop_DW01_add_2_DW01_add_47_0                     8               10.317
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_RF_u                                               RaccuRF_0                                           478              309.571
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u                                                  RACCU_0                                             245               93.850
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/add_112                                         RACCU_DW01_add_0_DW01_add_44_0                        8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/sub_114                                         RACCU_DW01_sub_0_DW01_sub_10_0                       10               10.583
    Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/shadowReg                                                                  shadowReg_0                                         393              256.123
   Silago_bot_inst_1_1/SILEGO_cell/config_swb                                                                            cell_config_swb_0                                   203              195.021
   Silago_bot_inst_1_1/SILEGO_cell/swb                                                                                   switchbox_16_5_0                                   2769             1267.302
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_0                                                                  InputMux_16_5_0_0                                   214               94.981
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_1                                                                  InputMux_16_5_11_0                                  206               93.916
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_2                                                                  InputMux_16_5_10_0                                  200              129.792
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_3                                                                  InputMux_16_5_9_0                                   204               96.645
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_4                                                                  InputMux_16_5_8_0                                   204               93.650
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_5                                                                  InputMux_16_5_7_0                                   213               94.915
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_0                                                                  InputMux_16_5_6_0                                   213               96.978
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_1                                                                  InputMux_16_5_5_0                                   219               97.777
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_2                                                                  InputMux_16_5_4_0                                   212               97.178
