    Hinst Name                                                                                                    Module Name                                      Inst Count           Total Area
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_53                            register_row_203                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_54                            register_row_202                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_55                            register_row_201                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_56                            register_row_200                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_57                            register_row_199                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_58                            register_row_198                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_59                            register_row_197                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_6                             register_row_250                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_60                            register_row_196                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_61                            register_row_195                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_62                            register_row_194                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_63                            register_row_193                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_7                             register_row_249                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_8                             register_row_248                                         49               35.277
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_9                             register_row_247                                         49               35.277
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_0                                                   shadowReg_AGU_24                                        210              135.117
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_1                                                   shadowReg_AGU_23                                        209              134.851
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_DMR                                                 shadowReg_AGU_22                                        197              129.992
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_0                                                   shadowReg_AGU_21                                        209              134.917
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_1                                                   shadowReg_AGU_20                                        209              134.851
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_DMR                                                 shadowReg_AGU_19                                        197              130.058
    Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen                                                             sequencer_4                                           13387             7724.488
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/add_588                                                    sequencer_4_DW01_inc_1_DW01_inc_178                      14               13.645
     Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu                                                    RaccuAndLoop_4                                         1641              930.309
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u                                        autoloop_4                                              918              526.223
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end                          priorityMux_2_1_4_4_4_7                                  16                3.727
        Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1                 priorityMux_2_0_4_2_4_7                                   6                1.398
         Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1/mux_X          priorityComponent_2_7                                     6                1.398
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top                          priorityMux_2_1_4_4_4_8                                  16                3.661
        Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1                 priorityMux_2_0_4_2_4_8                                   6                1.398
         Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1/mux_X          priorityComponent_2_8                                     6                1.398
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G2_aco                        autoloop_4_DW01_add_2_DW01_add_140                        8               10.317
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G3_aco                        autoloop_4_DW01_add_1_DW01_add_139                        8               10.317
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G4_aco                        autoloop_4_DW01_add_0_DW01_add_138                        8               10.317
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_aco                           autoloop_4_DW01_add_3_DW01_add_141                        8               10.317
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_RF_u                                        RaccuRF_4                                               409              290.268
      Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u                                           RACCU_4                                                 248              100.572
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/add_112                                  RACCU_4_DW01_add_0_DW01_add_137                           8               10.317
       Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/sub_114                                  RACCU_4_DW01_sub_0_DW01_sub_40                            8               10.317
    Silago_top_inst_6_0/SILEGO_cell/MTRF_cell/shadowReg                                                           shadowReg_4                                             396              256.855
   Silago_top_inst_6_0/SILEGO_cell/config_swb                                                                     cell_config_swb_4                                       202              190.162
   Silago_top_inst_6_0/SILEGO_cell/swb                                                                            switchbox_16_5_4                                       2561             1110.687
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate0_0                                                           InputMux_16_5_48                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate0_1                                                           InputMux_16_5_47                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate0_2                                                           InputMux_16_5_46                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate0_3                                                           InputMux_16_5_45                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate0_4                                                           InputMux_16_5_44                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate0_5                                                           InputMux_16_5_43                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate1_0                                                           InputMux_16_5_42                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate1_1                                                           InputMux_16_5_41                                        207               91.520
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate1_2                                                           InputMux_16_5_40                                        210               92.119
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate1_3                                                           InputMux_16_5_39                                        223               93.916
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate1_4                                                           InputMux_16_5_38                                        211               92.186
    Silago_top_inst_6_0/SILEGO_cell/swb/Mux_Generate1_5                                                           InputMux_16_5_37                                        212               92.452
  Silago_top_inst_6_0/u_addres_assign                                                                             addr_assign_4                                            23               17.239
  Silago_top_inst_6_0/u_bus_selector                                                                              bus_selector_2                                          129               34.212
  Silago_top_inst_6_0/u_data_selector                                                                             data_selector_2                                         521              138.778
 Silago_top_l_corner_inst_0_0                                                                                     Silago_top_left_corner                                40215            23185.377
  Silago_top_l_corner_inst_0_0/SILEGO_cell                                                                        silego_0                                              39180            22495.150
   Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell                                                             MTRF_cell_0                                           36300            21154.232
    Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen                                                    DPU_0                                                 10247             6344.699
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0                                          NACU_0_0_1_0                                           6086             4107.817
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment                         twos_compl_16_16                                         33               22.364
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment/add_103                twos_compl_16_16_DW01_inc_0_DW01_inc_724                 16               16.707
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN                               Maxmin_Unit_16_0                                        117               43.863
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN/r370                         Maxmin_Unit_16_0_DW01_cmp6_0_DW01_cmp6_31                58               20.035
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder                           adder_nbits_32_2_0                                       41               56.842
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_0                  adder_nbits_32_2_0_DW01_add_3_DW01_add_548                9               12.247
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_1                  adder_nbits_32_2_0_DW01_add_2_DW01_add_547                8               12.780
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_2                  adder_nbits_32_2_0_DW01_add_1_DW01_add_546                8               12.780
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_3                  adder_nbits_32_2_0_DW01_add_0_DW01_add_545                8               12.780
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier                      conf_mul_Beh_16_2_0                                    1033              692.091
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h             conf_mul_Beh_8_1_0                                      269              166.400
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_284    conf_mul_Beh_8_1_0_DW01_add_2_DW01_add_628               11               15.109
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_298    conf_mul_Beh_8_1_0_DW01_add_0_DW01_add_551               13               18.304
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_223   conf_mul_Beh_8_1_0_DW_mult_tc_1_DW_mult_tc_265           53               35.210
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_224   conf_mul_Beh_8_1_0_DW_mult_tc_2_DW_mult_tc_308           43               24.228
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_225   conf_mul_Beh_8_1_0_DW_mult_tc_3_DW_mult_tc_309           43               24.228
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_226   conf_mul_Beh_8_1_0_DW_mult_tc_0_DW_mult_tc_249           36               21.299
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l             conf_mul_Beh_9_1_0                                      321              203.873
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/add_284    conf_mul_Beh_9_1_0_DW01_add_2_DW01_add_651               12               16.707
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/add_298    conf_mul_Beh_9_1_0_DW01_add_0_DW01_add_553               15               21.499
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_223   conf_mul_Beh_9_1_0_DW_mult_tc_1_DW_mult_tc_355           53               35.210
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_224   conf_mul_Beh_9_1_0_DW_mult_tc_2_DW_mult_tc_386           54               31.416
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_225   conf_mul_Beh_9_1_0_DW_mult_tc_3_DW_mult_tc_387           54               31.416
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_226   conf_mul_Beh_9_1_0_DW_mult_tc_0_DW_mult_tc_354           53               35.210
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_284             conf_mul_Beh_16_2_0_DW01_add_2_DW01_add_629              19               27.889
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_298             conf_mul_Beh_16_2_0_DW01_add_0_DW01_add_549              25               37.473
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_246            conf_mul_Beh_16_2_0_DW_mult_tc_0_DW_mult_tc_310         132              100.705
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_247            conf_mul_Beh_16_2_0_DW_mult_tc_1_DW_mult_tc_311         132              100.705
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider                               divider_pipe_0                                         3636             2807.501
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division                     divider_pipe_0_DW_div_pipe_0_DW_div_pipe_15            3531             2774.687
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV              divider_pipe_0_DW_div_6                                3531             2774.687
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_saturation                            Saturation_Unit_0                                        69               21.898
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash                                Squash_Unit_16_11_0                                     245               75.013
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/lut_input_gen                 Q_format_n_to_one_16_11_11_0                              0                0.000
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/offset_gen_i                  offset_gen_16_11_0                                       62               24.760
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1                                          NACU_0_0_0_0                                           1914             1121.203
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN                               Maxmin_Unit_16_31                                       117               43.863
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN/r370                         Maxmin_Unit_16_31_DW01_cmp6_0_DW01_cmp6_30               58               20.035
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder                           adder_nbits_32_2_31                                      41               56.842
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_0                  adder_nbits_32_2_31_DW01_add_3_DW01_add_538               9               12.247
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_1                  adder_nbits_32_2_31_DW01_add_2_DW01_add_537               8               12.780
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_2                  adder_nbits_32_2_31_DW01_add_1_DW01_add_536               8               12.780
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_3                  adder_nbits_32_2_31_DW01_add_0_DW01_add_535               8               12.780
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier                      conf_mul_Beh_16_2_31                                   1034              692.357
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h             conf_mul_Beh_8_1_31                                     269              166.400
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_284    conf_mul_Beh_8_1_31_DW01_add_2_DW01_add_587              11               15.109
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_298    conf_mul_Beh_8_1_31_DW01_add_0_DW01_add_541              13               18.304
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_223   conf_mul_Beh_8_1_31_DW_mult_tc_1_DW_mult_tc_175          53               35.210
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_224   conf_mul_Beh_8_1_31_DW_mult_tc_2_DW_mult_tc_176          43               24.228
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_225   conf_mul_Beh_8_1_31_DW_mult_tc_3_DW_mult_tc_177          43               24.228
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_226   conf_mul_Beh_8_1_31_DW_mult_tc_0_DW_mult_tc_89           36               21.299
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l             conf_mul_Beh_9_1_31                                     321              203.873
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_284    conf_mul_Beh_9_1_31_DW01_add_2_DW01_add_603              12               16.707
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_298    conf_mul_Beh_9_1_31_DW01_add_0_DW01_add_543              15               21.499
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_223   conf_mul_Beh_9_1_31_DW_mult_tc_0_DW_mult_tc_173          53               35.210
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_224   conf_mul_Beh_9_1_31_DW_mult_tc_2_DW_mult_tc_226          54               31.416
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_225   conf_mul_Beh_9_1_31_DW_mult_tc_3_DW_mult_tc_227          54               31.416
        Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_226   conf_mul_Beh_9_1_31_DW_mult_tc_1_DW_mult_tc_174          53               35.210
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_284             conf_mul_Beh_16_2_31_DW01_add_2_DW01_add_571             19               27.889
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_298             conf_mul_Beh_16_2_31_DW01_add_0_DW01_add_539             25               37.473
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_246            conf_mul_Beh_16_2_31_DW_mult_tc_0_DW_mult_tc_114        132              100.705
       Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_247            conf_mul_Beh_16_2_31_DW_mult_tc_1_DW_mult_tc_115        132              100.705
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_saturation                            Saturation_Unit_31                                       69               21.898
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg                                        twos_compl_16_0                                          33               22.364
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg/add_103                               twos_compl_16_0_DW01_inc_0_DW01_inc_728                  16               16.707
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg                                        twos_compl_16_78                                         33               22.364
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg/add_103                               twos_compl_16_78_DW01_inc_0_DW01_inc_726                 16               16.707
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg                                        twos_compl_16_79                                         33               22.364
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg/add_103                               twos_compl_16_79_DW01_inc_0_DW01_inc_727                 16               16.707
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg                                        twos_compl_16_77                                         33               22.364
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_3_neg/add_103                               twos_compl_16_77_DW01_inc_0_DW01_inc_725                 16               16.707
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_0                              Sat_n_round_0                                           116               34.744
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_sat_n_round_inst_1                              Sat_n_round_31                                          116               34.744
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler                                          scaler_0                                                806              537.405
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_201                                scaler_0_DW_mult_tc_2_DW_mult_tc_50                     119               92.585
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/mult_254                                scaler_0_DW_mult_tc_3_DW_mult_tc_51                     119               92.585
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r427                                    scaler_0_DW_mult_tc_1_DW_mult_tc_25                     174              126.797
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r428                                    scaler_0_DW_mult_tc_4_DW_mult_tc_73                      61               42.998
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/dpu_gen/U_scaler/r429                                    scaler_0_DW_mult_tc_0_DW_mult_tc_9                      147               92.785
    Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top                                                    register_file_top_0                                   11743             6647.414
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate                              AGU_62                                                  502              336.128
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_194                     AGU_62_DW01_add_1_DW01_add_530                            7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/add_207                     AGU_62_DW01_add_0_DW01_add_529                            7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_0_instantiate/sub_209                     AGU_62_DW01_sub_0_DW01_sub_152                           13                9.518
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate                              AGU_61                                                  503              336.261
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_194                     AGU_61_DW01_add_1_DW01_add_528                            7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/add_207                     AGU_61_DW01_add_0_DW01_add_527                            7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_1_instantiate/sub_209                     AGU_61_DW01_sub_0_DW01_sub_151                           13                9.518
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Rd_Dimarch_instantiate                        AGU_RFblock_31                                          403              254.259
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate                              AGU_0                                                   502              336.128
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_194                     AGU_0_DW01_add_1_DW01_add_534                             7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/add_207                     AGU_0_DW01_add_0_DW01_add_533                             7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_0_instantiate/sub_209                     AGU_0_DW01_sub_0_DW01_sub_154                            13                9.518
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate                              AGU_63                                                  503              336.261
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_194                     AGU_63_DW01_add_1_DW01_add_532                            7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/add_207                     AGU_63_DW01_add_0_DW01_add_531                            7                8.719
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_1_instantiate/sub_209                     AGU_63_DW01_sub_0_DW01_sub_153                           13                9.518
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/AGU_Wr_Dimarch_instantiate                        AGU_RFblock_0                                           403              254.259
     Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile                                      register_file_0                                        7311             3916.790
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_0                    register_row_0                                           49               35.277
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_1                    register_row_1023                                        49               35.277
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_10                   register_row_1014                                        49               35.277
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_11                   register_row_1013                                        49               35.277
      Silago_top_l_corner_inst_0_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_12                   register_row_1012                                        49               35.277
