    Hinst Name                                                                                                           Module Name                                      Inst Count           Total Area
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_5                                    register_row_507                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_50                                   register_row_462                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_51                                   register_row_461                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_52                                   register_row_460                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_53                                   register_row_459                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_54                                   register_row_458                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_55                                   register_row_457                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_56                                   register_row_456                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_57                                   register_row_455                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_58                                   register_row_454                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_59                                   register_row_453                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_6                                    register_row_506                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_60                                   register_row_452                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_61                                   register_row_451                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_62                                   register_row_450                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_63                                   register_row_449                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_7                                    register_row_505                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_8                                    register_row_504                                         49               35.277
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/RegisterFile/register_array_9                                    register_row_503                                         49               35.277
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_0                                                          shadowReg_AGU_48                                        209              134.784
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_1                                                          shadowReg_AGU_47                                        209              134.851
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_DMR                                                        shadowReg_AGU_46                                        201              130.724
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_0                                                          shadowReg_AGU_45                                        210              136.049
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_1                                                          shadowReg_AGU_44                                        212              136.115
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_DMR                                                        shadowReg_AGU_43                                        197              129.992
    Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen                                                                    sequencer_8                                           13483             7745.388
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/add_588                                                           sequencer_8_DW01_inc_1_DW01_inc_362                      14               13.645
     Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu                                                           RaccuAndLoop_8                                         1619              925.783
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u                                               autoloop_8                                              918              526.223
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end                                 priorityMux_2_1_4_4_4_15                                 16                3.727
        Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1                        priorityMux_2_0_4_2_4_15                                  6                1.398
         Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1/mux_X                 priorityComponent_2_15                                    6                1.398
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top                                 priorityMux_2_1_4_4_4_16                                 16                3.661
        Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1                        priorityMux_2_0_4_2_4_16                                  6                1.398
         Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1/mux_X                 priorityComponent_2_16                                    6                1.398
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G2_aco                               autoloop_8_DW01_add_2_DW01_add_280                        8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G3_aco                               autoloop_8_DW01_add_1_DW01_add_279                        8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G4_aco                               autoloop_8_DW01_add_0_DW01_add_278                        8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_aco                                  autoloop_8_DW01_add_3_DW01_add_281                        8               10.317
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_RF_u                                               RaccuRF_8                                               408              290.002
      Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u                                                  RACCU_8                                                 248              100.572
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/add_112                                         RACCU_8_DW01_add_0_DW01_add_277                           8               10.317
       Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/sub_114                                         RACCU_8_DW01_sub_0_DW01_sub_80                            8               10.317
    Silago_top_inst_4_0/SILEGO_cell/MTRF_cell/shadowReg                                                                  shadowReg_8                                             398              257.454
   Silago_top_inst_4_0/SILEGO_cell/config_swb                                                                            cell_config_swb_8                                       195              188.431
   Silago_top_inst_4_0/SILEGO_cell/swb                                                                                   switchbox_16_5_8                                       2926             1179.510
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_0                                                                  InputMux_16_5_96                                        216               92.785
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_1                                                                  InputMux_16_5_95                                        215               92.652
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_2                                                                  InputMux_16_5_94                                        290              102.835
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_3                                                                  InputMux_16_5_93                                        210               94.582
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_4                                                                  InputMux_16_5_92                                        211               92.518
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate0_5                                                                  InputMux_16_5_91                                        212               92.851
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_0                                                                  InputMux_16_5_90                                        224               93.850
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_1                                                                  InputMux_16_5_89                                        232               94.915
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_2                                                                  InputMux_16_5_88                                        293              114.284
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_3                                                                  InputMux_16_5_87                                        208               93.517
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_4                                                                  InputMux_16_5_86                                        226               94.648
    Silago_top_inst_4_0/SILEGO_cell/swb/Mux_Generate1_5                                                                  InputMux_16_5_85                                        213               93.916
  Silago_top_inst_4_0/u_addres_assign                                                                                    addr_assign_8                                            23               17.239
  Silago_top_inst_4_0/u_bus_selector                                                                                     bus_selector_4                                          129               34.145
  Silago_top_inst_4_0/u_data_selector                                                                                    data_selector_4                                         521              138.778
 Silago_top_inst_5_0                                                                                                     Silago_top_2                                          44121            23867.218
  Silago_top_inst_5_0/SILEGO_cell                                                                                        silego_6                                              43120            23174.861
   Silago_top_inst_5_0/SILEGO_cell/MTRF_cell                                                                             MTRF_cell_6                                           39577            21676.063
    Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen                                                                    DPU_6                                                 13433             6775.076
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0                                                          NACU_0_0_1_6                                           8940             4441.748
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment                                         twos_compl_16_6                                          61               26.491
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment/add_103                                twos_compl_16_6_DW01_inc_1                               30               19.569
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN                                               Maxmin_Unit_16_12                                       115               43.597
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN/r370                                         Maxmin_Unit_16_12_DW01_cmp6_0_DW01_cmp6_11               58               20.035
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder                                           adder_nbits_32_2_12                                     180               77.742
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_0                                  adder_nbits_32_2_12_DW01_add_7                           21               13.112
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_1                                  adder_nbits_32_2_12_DW01_add_6                           46               17.172
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_2                                  adder_nbits_32_2_12_DW01_add_5                           52               18.371
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_3                                  adder_nbits_32_2_12_DW01_add_4                           48               20.900
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier                                      conf_mul_Beh_16_2_12                                   1285              730.496
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h                             conf_mul_Beh_8_1_12                                     272              166.799
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_284                    conf_mul_Beh_8_1_12_DW01_add_2_DW01_add_618              11               15.109
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_298                    conf_mul_Beh_8_1_12_DW01_add_0_DW01_add_201              13               18.304
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_223                   conf_mul_Beh_8_1_12_DW_mult_tc_1_DW_mult_tc_260          50               34.811
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_224                   conf_mul_Beh_8_1_12_DW_mult_tc_2_DW_mult_tc_288          43               24.228
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_225                   conf_mul_Beh_8_1_12_DW_mult_tc_3_DW_mult_tc_289          43               24.228
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_226                   conf_mul_Beh_8_1_12_DW_mult_tc_0_DW_mult_tc_244          36               21.299
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l                             conf_mul_Beh_9_1_12                                     412              218.783
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/add_284                    conf_mul_Beh_9_1_12_DW01_add_2_DW01_add_646              12               16.773
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/add_298                    conf_mul_Beh_9_1_12_DW01_add_4                           47               28.355
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_223                   conf_mul_Beh_9_1_12_DW_mult_tc_4                         96               40.335
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_224                   conf_mul_Beh_9_1_12_DW_mult_tc_2_DW_mult_tc_376          55               31.549
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_225                   conf_mul_Beh_9_1_12_DW_mult_tc_3_DW_mult_tc_377          54               31.416
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_l/mult_226                   conf_mul_Beh_9_1_12_DW_mult_tc_0_DW_mult_tc_344          54               35.343
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_284                             conf_mul_Beh_16_2_12_DW01_add_2_DW01_add_619             20               28.022
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/add_298                             conf_mul_Beh_16_2_12_DW01_add_4                         113               47.324
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_246                            conf_mul_Beh_16_2_12_DW_mult_tc_0_DW_mult_tc_290        133              100.838
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/mult_247                            conf_mul_Beh_16_2_12_DW_mult_tc_1_DW_mult_tc_291        131              100.905
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider                                               divider_pipe_6                                         5957             3040.993
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division                                     divider_pipe_6_DW_div_pipe_0_DW_div_pipe_5             5827             3005.051
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV                              divider_pipe_6_DW_div_1                                5761             2898.222
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_absval_AAbs               divider_pipe_6_DW01_absval_1                            205              136.980
          Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_absval_AAbs/NEG          divider_pipe_6_DW01_inc_1                               100               58.639
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_2_0           divider_pipe_6_DW01_add_53                              138               45.128
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_1           divider_pipe_6_DW01_add_52                              275               92.984
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_10          divider_pipe_6_DW01_add_43                              224              105.364
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_11          divider_pipe_6_DW01_add_42                              179               91.853
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_12          divider_pipe_6_DW01_add_41                              177               89.856
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_13          divider_pipe_6_DW01_add_40                              160               78.940
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_14          divider_pipe_6_DW01_add_39                              156               81.203
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_15          divider_pipe_6_DW01_add_38                              153               70.620
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_16          divider_pipe_6_DW01_add_37                              145               64.896
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_17          divider_pipe_6_DW01_add_36                              133               57.441
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_18          divider_pipe_6_DW01_add_35                              118               56.110
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_19          divider_pipe_6_DW01_add_34                              109               54.579
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_2           divider_pipe_6_DW01_add_51                              264               89.324
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_20          divider_pipe_6_DW01_add_33                              107               48.788
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_21          divider_pipe_6_DW01_add_32                               94               43.663
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_22          divider_pipe_6_DW01_add_31                               77               38.006
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_23          divider_pipe_6_DW01_add_30                               71               35.011
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_24          divider_pipe_6_DW01_add_29                               62               34.212
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_25          divider_pipe_6_DW01_add_28                               51               26.291
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_26          divider_pipe_6_DW01_add_27                               42               22.298
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_3           divider_pipe_6_DW01_add_50                              251               86.927
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_4           divider_pipe_6_DW01_add_49                              242               83.333
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_5           divider_pipe_6_DW01_add_48                              231               76.744
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_6           divider_pipe_6_DW01_add_47                              220               73.682
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_7           divider_pipe_6_DW01_add_46                              208               69.422
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_8           divider_pipe_6_DW01_add_45                              200               66.560
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_add_PartRem_3_9           divider_pipe_6_DW01_add_44                              192               64.364
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_QInc                  divider_pipe_6_DW_inc_2                                 131               66.760
         Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_divider/division/U_DIV/u_inc_RInc                  divider_pipe_6_DW_inc_3                                   0                0.000
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_saturation                                            Saturation_Unit_12                                       68               22.897
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash                                                Squash_Unit_16_11_6                                     256               92.518
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/lut_input_gen                                 Q_format_n_to_one_16_11_11_6                              0                0.000
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_squash/offset_gen_i                                  offset_gen_16_11_6                                       58               23.429
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1                                                          NACU_0_0_0_6                                           1943             1128.924
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN                                               Maxmin_Unit_16_11                                       117               43.863
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_MAX_MIN/r370                                         Maxmin_Unit_16_11_DW01_cmp6_0_DW01_cmp6_10               58               20.035
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder                                           adder_nbits_32_2_11                                      44               57.308
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_0                                  adder_nbits_32_2_11_DW01_add_3_DW01_add_188               9               12.247
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_1                                  adder_nbits_32_2_11_DW01_add_2_DW01_add_187              11               13.179
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_2                                  adder_nbits_32_2_11_DW01_add_1_DW01_add_186               8               12.780
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_adder/U_add_3                                  adder_nbits_32_2_11_DW01_add_0_DW01_add_185               8               12.780
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier                                      conf_mul_Beh_16_2_11                                   1042              694.021
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h                             conf_mul_Beh_8_1_11                                     269              166.400
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_284                    conf_mul_Beh_8_1_11_DW01_add_2_DW01_add_582              11               15.109
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/add_298                    conf_mul_Beh_8_1_11_DW01_add_0_DW01_add_191              13               18.304
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_223                   conf_mul_Beh_8_1_11_DW_mult_tc_1_DW_mult_tc_150          53               35.210
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_224                   conf_mul_Beh_8_1_11_DW_mult_tc_2_DW_mult_tc_151          43               24.228
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_225                   conf_mul_Beh_8_1_11_DW_mult_tc_3_DW_mult_tc_152          43               24.228
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_h/mult_226                   conf_mul_Beh_8_1_11_DW_mult_tc_0_DW_mult_tc_84           36               21.299
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l                             conf_mul_Beh_9_1_11                                     316              203.474
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_284                    conf_mul_Beh_9_1_11_DW01_add_2_DW01_add_598              12               16.707
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/add_298                    conf_mul_Beh_9_1_11_DW01_add_0_DW01_add_193              15               21.499
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_223                   conf_mul_Beh_9_1_11_DW_mult_tc_0_DW_mult_tc_148          50               34.811
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_224                   conf_mul_Beh_9_1_11_DW_mult_tc_2_DW_mult_tc_216          54               31.416
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_225                   conf_mul_Beh_9_1_11_DW_mult_tc_3_DW_mult_tc_217          54               31.416
        Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/U_mul_l/mult_226                   conf_mul_Beh_9_1_11_DW_mult_tc_1_DW_mult_tc_149          53               35.210
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_284                             conf_mul_Beh_16_2_11_DW01_add_2_DW01_add_566             19               27.889
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/add_298                             conf_mul_Beh_16_2_11_DW01_add_0_DW01_add_189             25               37.473
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_246                            conf_mul_Beh_16_2_11_DW_mult_tc_0_DW_mult_tc_104        132              100.705
       Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_Recon_multiplier/mult_247                            conf_mul_Beh_16_2_11_DW_mult_tc_1_DW_mult_tc_105        132              100.705
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_1/U_saturation                                            Saturation_Unit_11                                       69               23.363
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg                                                        twos_compl_16_40                                         60               28.887
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_0_neg/add_103                                               twos_compl_16_40_DW01_inc_1                              29               22.031
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg                                                        twos_compl_16_38                                         33               23.496
      Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_1_neg/add_103                                               twos_compl_16_38_DW01_inc_0_DW01_inc_266                 16               17.372
     Silago_top_inst_5_0/SILEGO_cell/MTRF_cell/dpu_gen/U_in_2_neg                                                        twos_compl_16_39                                         34               23.762
